"raw_record_id","event_date","period","region_name","location","category","subcategory","status","owner_group","quantity","metric_value","metric_cost","score","cycle_hours","sla_met","risk_flag","notes"
"SERVICEPERFORMANCE-00011","2025-12-19","2025-12",,"Portfolio North","Space Services","Planned","Resolved","Customer Care","4","3783","1709.92","4","11.29","Yes","Controlled","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00012","2026-01-01","2026-01","Northern","Portfolio South","Cleaning","Urgent","Breached","Mobile Team","1","3518.52","1632.59","4","11.79","Yes","At Risk","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00013","2026-01-14","2026-01","Central","Portfolio Central","Security","Standard","In Progress","Customer Care","10","4846.02","2306.71","5","5.85","Yes","Controlled","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00014","2026-01-27","2026-01","Eastern","Portfolio West","Helpdesk","Customer Request","Resolved","Mobile Team","7","4694.86","2291.09","4","6.35","Yes","Controlled","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00015","2026-02-09","2026-02","Southern","Portfolio East","Space Services","Planned","Resolved","Customer Care","4","4152.79","1827.23","4","6.84","Yes","Controlled","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00016","2026-02-22","2026-02","Western","Portfolio North","Cleaning","Urgent","Breached","Mobile Team","1","5691.57","2572.59","4","7.34","Yes","At Risk","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00017","2026-03-07","2026-03","Northern","Portfolio South","Security","Standard","In Progress","Customer Care","10","5097.31","2365.15","4","7.83","Yes","Controlled","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00018","2026-03-20","2026-03","Central","Portfolio Central","Helpdesk","Customer Request","Resolved","Mobile Team","7","4102.57","1952.82","4","8.33","No","At Risk","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00019","2026-04-02","2026-04","Eastern","Portfolio West","Space Services","Planned","Resolved","Customer Care","4","3131.12","1527.99","4","8.82","No","At Risk","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00020","2026-04-15","2026-04","Southern","Portfolio East","Cleaning","Urgent","Breached","Mobile Team","1","2670.24","1174.91","5","9.32","Yes","At Risk","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00021","2026-04-28","2026-04","Western","Portfolio North","Security","Standard","In Progress","Customer Care","10","3707.96","1676","4","9.81","Yes","Controlled","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00022","2026-05-11","2026-05","Northern","Portfolio South","Helpdesk","Customer Request","Resolved","Mobile Team","7","3399.95","1577.58","4","10.3","Yes","Controlled","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00023","2026-05-24","2026-05","Central","Portfolio Central","Space Services","Planned","Resolved","Customer Care","4","4666.68","2221.34","4","10.8","Yes","Controlled","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00024","2026-06-06","2026-06","Eastern","Portfolio West","Cleaning","Urgent","Breached","Mobile Team","1","4772.43","2328.95","4","11.29","Yes","At Risk","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00025","2026-06-19","2026-06","Southern","Portfolio East","Security","Standard","In Progress","Customer Care","10","3999.33","1759.71","4","11.79","Yes","Controlled","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00026","2025-01-08","2025-01","Western","Portfolio North","Helpdesk","Customer Request","Resolved","Mobile Team","7","5294.89","2393.29","4","5.85","Yes","Controlled","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00027","2025-01-21","2025-01","Northern","Portfolio South","Space Services","Planned","Resolved","Customer Care","4","2670.27","1239.01","5","6.35","No","At Risk","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00028","2025-02-03","2025-02","Central","Portfolio Central","Cleaning","Urgent","Breached","Mobile Team","1","3923.21","1867.45","4","6.84","No","At Risk","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00029","2025-02-16","2025-02","Eastern","Portfolio West","Security","Standard","In Progress","Customer Care","10","3845.56","1876.63","4","7.34","Yes","Controlled","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00030","2025-03-01","2025-03","Southern","Portfolio East","Helpdesk","Customer Request","Resolved","Mobile Team","7","3428.37","1508.48","4","7.83","Yes","Controlled","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00031","2025-03-14","2025-03","Western","Portfolio North","Space Services","Planned","Resolved","Customer Care","4","4742.34","2143.54","4","8.33","Yes","Controlled","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00032","2025-03-27","2025-03","Northern","Portfolio South","Cleaning","Urgent","Breached","Mobile Team","1","4078.6","1892.47","4","8.82","Yes","At Risk","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00033","2025-04-09","2025-04","Central","Portfolio Central","Security","Standard","In Progress","Customer Care","10","4328.79","2060.5","4","9.32","Yes","Controlled","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00034","2025-04-22","2025-04","Eastern","Portfolio West","Helpdesk","Customer Request","Resolved","Mobile Team","7","4169.47","2034.7","5","9.81","Yes","Controlled","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00035","2025-05-05","2025-05","Southern","Portfolio East","Space Services","Planned","Resolved","Customer Care","4","3703.23","1629.42","4","10.3","Yes","Controlled","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00036","2025-05-18","2025-05","Western","Portfolio North","Cleaning","Urgent","Breached","Mobile Team","1","2993.47","1353.05","4","10.8","No","At Risk","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00037","2025-05-31","2025-05","Northern","Portfolio South","Security","Standard","In Progress","Customer Care","10","2617.98","1214.74","4","11.29","No","At Risk","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00038","2025-06-13","2025-06","Central","Portfolio Central","Helpdesk","Customer Request","Resolved","Mobile Team","7","3849.53","1832.38","4","11.79","Yes","Controlled","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00039","2025-06-26","2025-06","Eastern","Portfolio West","Space Services","Planned","Resolved","Customer Care","4","3756.77","1833.3","4","5.85","Yes","Controlled","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00040","2025-07-09","2025-07","Southern","Portfolio East","Cleaning","Urgent","Breached","Mobile Team","1","3413.24","1501.83","4","6.35","Yes","At Risk","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00041","2025-07-22","2025-07","Western","Portfolio North","Security","Standard","In Progress","Customer Care","10","4705.24","2126.77","5","6.84","Yes","Controlled","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00042","2025-08-04","2025-08","Northern","Portfolio South","Helpdesk","Customer Request","Resolved","Mobile Team","7","4246.66","1970.45","4","7.34","Yes","Controlled","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00043","2025-08-17","2025-08","Central","Portfolio Central","Space Services","Planned","Resolved","Customer Care","4","5795.11","2758.47","4","7.83","Yes","Controlled","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00044","2025-08-30","2025-08","Eastern","Portfolio West","Cleaning","Urgent","Breached","Mobile Team","1","5567.99","2717.18","4","8.33","Yes","At Risk","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00045","2025-09-12","2025-09","Southern","Portfolio East","Security","Standard","In Progress","Customer Care","10","2889.6","1271.42","4","8.82","No","At Risk","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00046","2025-09-25","2025-09","Western","Portfolio North","Helpdesk","Customer Request","Resolved","Mobile Team","7","4050.66","1830.9","4","9.32","No","At Risk","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00047","2025-10-08","2025-10","Northern","Portfolio South","Space Services","Planned","Resolved","Customer Care","4","2732.17","1267.73","4","9.81","Yes","Controlled","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00048","2025-10-21","2025-10","Central","Portfolio Central","Cleaning","Urgent","Breached","Mobile Team","1","3777.58","1798.13","5","10.3","Yes","At Risk","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00049","2025-11-03","2025-11","Eastern","Portfolio West","Security","Standard","In Progress","Customer Care","10","3901.83","1904.09","4","10.8","Yes","Controlled","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00050","2025-11-16","2025-11","Southern","Portfolio East","Helpdesk","Customer Request","Resolved","Mobile Team","7","3288.81","1447.08","4","11.29","Yes","Controlled","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00051","2025-11-29","2025-11","western","Portfolio North","Space Services","Planned","Resolved","Customer Care","4","4519.85","2042.97","4","11.79","Yes","Controlled","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00052","2025-12-12","2025-12","Northern","Portfolio South","Cleaning","Urgent","Breached","Mobile Team","1","4092.08","1898.73","4","5.85","Yes","At Risk","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00053","2025-12-25","2025-12","Central","Portfolio Central","Security","Standard","In Progress","Customer Care","10","5570.32","2651.47","4","6.35","Yes","Controlled","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00054","2026-01-07","2026-01","Eastern","Portfolio West","Helpdesk","Customer Request","Resolved","Mobile Team","7","3397.28","1657.87","4","6.84","No","At Risk","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00055","2026-01-20","2026-01","Southern","Portfolio East","Space Services","Planned","Resolved","Customer Care","4","2911.9","1281.24","5","7.34","No","At Risk","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00056","2026-02-02","2026-02","Western","Portfolio North","Cleaning","Urgent","Breached","Mobile Team","1","4275.12","1932.35","4","7.83","Yes","At Risk","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00057","2026-02-15","2026-02","Northern","Portfolio South","Security","Standard","In Progress","Customer Care","10","3703.71","1718.52","4","8.33","Yes","Controlled","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00058","2026-02-28","2026-02","Central","Portfolio Central","Helpdesk","Customer Request","Resolved","Mobile Team","7","5101.08","2428.11","4","8.82","Yes","Controlled","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00059","2026-03-13","2026-03","Eastern","Portfolio West","Space Services","Planned","Resolved","Customer Care","4","5189.05","2532.26","4","9.32","Yes","Controlled","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00060","2026-03-26","2026-03","Southern","Portfolio East","Cleaning","Urgent","Breached","Mobile Team","1","4360.43","1918.59","4","9.81","Yes","At Risk","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00061","2026-04-08","2026-04","Western","Portfolio North","Security","Standard","In Progress","Customer Care","10","4629.71","2092.63","4","10.3","Yes","Controlled","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00062","2026-04-21","2026-04","Northern","Portfolio South","Helpdesk","Customer Request","Resolved","Mobile Team","7","3948.87","1832.28","5","10.8","Yes","Controlled","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00063","2026-05-04","2026-05","Central","Portfolio Central","Space Services","Planned","Resolved","Customer Care","4","3376.89","1607.4","4","11.29","No","At Risk","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00064","2026-05-17","2026-05","Eastern","Portfolio West","Cleaning","Urgent","Breached","Mobile Team","1","3326.81","1623.48","4","11.79","No","At Risk","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00065","2026-05-30","2026-05","Southern","Portfolio East","Security","Standard","In Progress","Customer Care","10","2837.13","1248.34","4","5.85","Yes","Controlled","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00066","2026-06-12","2026-06","Western","Portfolio North","Helpdesk","Customer Request","Resolved","Mobile Team","7","4171.46","1885.5","4","6.35","Yes","Controlled","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00067","2025-01-01","2025-01","Northern","Portfolio South","Space Services","Planned","Resolved","Customer Care","4","3486.18","1617.59","4","6.84","Yes","Controlled","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00068","2025-01-14","2025-01","Central","Portfolio Central","Cleaning","Urgent","Breached","Mobile Team","1","4785.04","2277.68","4","7.34","Yes","At Risk","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00069","2025-01-27","2025-01","Eastern","Portfolio West","Security","Standard","In Progress","Customer Care","10","4621.62","2255.35","5","7.83","Yes","Controlled","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00070","2025-02-09","2025-02","Southern","Portfolio East","Helpdesk","Customer Request","Resolved","Mobile Team","7","4076.79","1793.79","4","8.33","Yes","Controlled","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00071","2025-02-22","2025-02","Western","Portfolio North","Space Services","Planned","Resolved","Customer Care","4","5573.57","2519.25","4","8.82","Yes","Controlled","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00072","2025-03-07","2025-03","Northern","Portfolio South","Cleaning","Urgent","Breached","Mobile Team","1","2951.35","1369.43","4","9.32","No","At Risk","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00073","2025-03-20","2025-03","Central","Portfolio Central","Security","Standard","In Progress","Customer Care","10","4119.37","1960.82","4","9.81","No","At Risk","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00074","2025-04-02","2025-04","Eastern","Portfolio West","Helpdesk","Customer Request","Resolved","Mobile Team","7","3131.82","1528.33","4","10.3","Yes","Controlled","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00075","2025-04-15","2025-04","Southern","Portfolio East","Space Services","Planned","Resolved","Customer Care","4","2659.11","1170.01","4","10.8","Yes","Controlled","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00076","2025-04-28","2025-04","Western","Portfolio North","Cleaning","Urgent","Breached","Mobile Team","1","3678.25","1662.57","5","11.29","Yes","At Risk","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00077","2025-05-11","2025-05","Northern","Portfolio South","Security","Standard","In Progress","Customer Care","10","3361.15","1559.57","4","11.79","Yes","Controlled","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00078","2025-05-24","2025-05","Central","Portfolio Central","Helpdesk","Customer Request","Resolved","Mobile Team","7","4599.34","2189.29","4","5.85","Yes","Controlled","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00079","2025-06-06","2025-06","Eastern","Portfolio West","Space Services","Planned","Resolved","Customer Care","4","4690.66","2289.04","4","6.35","Yes","Controlled","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00080","2025-06-19","2025-06","Southern","Portfolio East","Cleaning","Urgent","Breached","Mobile Team","1","3921.06","1725.27","4","6.84","Yes","At Risk","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00081","2025-07-02","2025-07","Western","Portfolio North","Security","Standard","In Progress","Customer Care","10","3404.8","1538.97","4","7.34","No","At Risk","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00082","2025-07-15","2025-07","Northern","Portfolio South","Helpdesk","Customer Request","Resolved","Mobile Team","7","2977.72","1381.66","4","7.83","No","At Risk","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00083","2025-07-28","2025-07","Central","Portfolio Central","Space Services","Planned","Resolved","Customer Care","4","4135.24","1968.37","5","8.33","Yes","Controlled","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00084","2025-08-10","2025-08","Eastern","Portfolio West","Cleaning","Urgent","Breached","Mobile Team","1","4248","2073.02","4","8.82","Yes","At Risk","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00085","2025-08-23","2025-08","Southern","Portfolio East","Security","Standard","In Progress","Customer Care","10","3592.89","1580.87","4","9.32","Yes","Controlled","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00086","2025-09-05","2025-09","Western","Portfolio North","Helpdesk","Customer Request","Resolved","Mobile Team","7","5200.53","2350.64","4","9.81","Yes","Controlled","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00087","2025-09-18","2025-09","Northern","Portfolio South","Space Services","Planned","Resolved","Customer Care","4","4459","2068.98","4","10.3","Yes","Controlled","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00088","2025-10-01","2025-10","Central","Portfolio Central","Cleaning","Urgent","Breached","Mobile Team","1","4716.63","2245.12","4","10.8","Yes","At Risk","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00089","2025-10-14","2025-10","Eastern","Portfolio West","Security","Standard","In Progress","Customer Care","10","4531.79","2211.51","4","11.29","Yes","Controlled","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00090","2025-10-27","2025-10","Southern","Portfolio East","Helpdesk","Customer Request","Resolved","Mobile Team","7","2239.85","985.53","5","11.79","No","At Risk","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00091","2025-11-09","2025-11","Western","Portfolio North","Space Services","Planned","Resolved","Customer Care","4","3336.08","1507.91","4","5.85","No","At Risk","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00092","2025-11-22","2025-11","Northern","Portfolio South","Cleaning","Urgent","Breached","Mobile Team","1","2902.93","1346.96","4","6.35","Yes","At Risk","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00093","2025-12-05","2025-12","Central","Portfolio Central","Security","Standard","In Progress","Customer Care","10","4249.77","2022.89","4","6.84","Yes","Controlled","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00094","2025-12-18","2025-12","Eastern","Portfolio West","Helpdesk","Customer Request","Resolved","Mobile Team","7","4131.35","2016.1","4","7.34","Yes","Controlled","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00095","2025-12-31","2025-12","Southern","Portfolio East","Space Services","Planned","Resolved","Customer Care","4","3541.74","1558.37","4","7.83","Yes","Controlled","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
"SERVICEPERFORMANCE-00096","2026-01-13","2026-01","Western","Portfolio North","Cleaning","Urgent","Breached","Mobile Team","1","5137.87","2322.32","4","8.33","Yes","At Risk","SYNTHETIC DEMO DATA — Service tickets, priority, status, SLA compliance, resolution duration, customer satisfaction, and operating cost."
